HIP,n_HD,HD,DM,GC,HR,RAJ2000,DEJ2000,Vmag_viz,Fl,Bayer,Cst,SimbadName,RAhms,DEdms,Vmag_hip,RAICRS,DEICRS,Plx,pmRA,pmDE,e_Plx,B-V,Notes,_RA_icrs,_DE_icrs,distance,x,y,z
104085, ,200365,CP-55  9509 ,29420.0,8055.0,316.30929166666664,-54.72694444444444,5.17,,mu.,Ind,HD 200365,21 05 14.23,-54 43 37.0,5.17,316.30930513,-54.72695035,9.35,16.51,-37.55,0.69,1.201, ,316.30937462,-54.72704162,106.95187165775403,44.65874312677955,-42.66296796968818,87.31649716663152
104101, ,200790,BD+05  4697 ,29451.0,8077.0,316.36162499999995,5.958499999999999,5.94,4.0, ,Equ,HD 200790,21 05 26.79,+05 57 30.6,5.94,316.36162027,5.95848857,27.06,-117.36,-119.06,1.07,0.538, ,316.36133347,5.95819919,36.9549150036955,26.600142591951354,-25.36496755576084,-3.8362192212403787
104105, ,201908,BD+77   800 ,29563.0,8112.0,316.3717083333333,78.12633333333332,5.91,77.0, ,Dra,HD 201908,21 05 29.21,+78 07 34.8,5.91,316.37171122,78.12632222,7.91,19.04,28.71,0.44,-0.065, ,316.37193614,78.126392,126.42225031605562,18.82825435651848,-17.947640769594614,-123.71727609217419
104139, ,200761,BD-17  6174 ,29460.0,8075.0,316.4865833333333,-17.23272222222222,4.08,23.0,the,Cap,HD 200761,21 05 56.78,-17 13 57.8,4.08,316.48658082,-17.23271095,20.61,79.64,-61.64,0.92,-0.01, ,316.48678349,-17.23286077,48.5201358563804,33.607853164670914,-31.90762192983001,14.374263527797211
104148, ,200718,CD-30 18382 ,29453.0,8070.0,316.50466666666665,-30.12494444444444,5.69,,del,Mic,HD 200718,21 06 01.12,-30 07 29.8,5.69,316.50468134,-30.12495361,9.83,32.5,-68.66,0.81,1.047, ,316.50477267,-30.12512049,101.7293997965412,63.8299818301839,-60.56251118863325,51.05669829757484
104174, ,200763,CD-32 16398 ,29465.0,8076.0,316.6028333333333,-32.34163888888889,5.2,2.0, ,PsA,HD 200763,21 06 24.68,-32 20 29.9,5.2,316.60283819,-32.34163849,9.22,-4.96,8.57,0.74,1.104, ,316.60282392,-32.34161766,108.45986984815617,66.58267125547688,-62.95786551458992,58.0223958985742
104177, ,200702,CD-41 14379 ,29461.0,8069.0,316.60624999999993,-41.38594444444444,5.55,,eta,Mic,HD 200702,21 06 25.50,-41 23 09.4,5.55,316.60623928,-41.38593603,3.5,29.24,-11.98,0.92,1.35, ,316.606334,-41.38596515,285.7142857142857,155.76736828997156,-147.2696945759247,188.89366611073734
104185, ,201078,BD+30  4318 ,29502.0,8084.0,316.626,31.18466666666666,5.77,,DT,Cyg,HD 201078,21 06 30.24,+31 11 04.8,5.77,316.62600709,31.18466842,1.72,3.98,-4.78,0.62,0.554, ,316.6260184,31.1846568,581.3953488372093,361.54266533936385,-341.58325850462916,-301.045395743248
104194, ,201251,BD+47  3292 ,29519.0,8089.0,316.65037499999994,47.64841666666666,4.56,63.0,f02,Cyg,HD 201251,21 06 36.09,+47 38 54.3,4.56,316.65036722,47.64840597,3.32,6.51,-0.99,0.55,1.569, ,316.65039071,47.64840356,301.2048192771084,147.555494320948,-139.29075215454364,-222.597856269277
104214, ,201091,BD+38  4343 ,29509.0,8085.0,316.7118333333333,38.7415,5.2,61.0, ,Cyg,HD 201091,21 06 50.84,+38 44 29.4,5.2,316.71181258,38.74149446,287.13,4155.1,3258.9,1.51,1.069,G,316.72476209,38.74941468,3.4827430083934106,1.9773507461441289,-1.8625901908362528,-2.1795276254814966
104217, ,201092,BD+38  4344 ,,8086.0,316.7174583333333,38.73441666666666,6.05,61.0, ,Cyg,HD 201092,21 06 52.19,+38 44 03.9,6.05,316.71746843,38.73441392,285.42,4107.4,3143.72,0.72,1.309, ,316.73026796,38.74205421,3.503608716978488,1.989578652039637,-1.8737398150936184,-2.192247690013316
104234,M,200914,CD-25 15235 ,29490.0,8080.0,316.7820416666666,-25.005749999999995,4.49,24.0,A,Cap,HD 200914,21 07 07.69,-25 00 20.7,4.49,316.78202266,-25.00574796,6.24,-27.19,-43.37,0.82,1.604, ,316.78194974,-25.00585337,160.25641025641025,105.84047163767671,-99.45326461674921,67.74186112630711
104365, ,201184,BD-21  5933 ,29543.0,8087.0,317.1400416666666,-21.19352777777777,5.3,25.0,chi,Cap,HD 201184,21 08 33.61,-21 11 36.7,5.3,317.1400538,-21.19352539,17.06,18.67,-59.22,1.0,0.0, ,317.14010247,-21.19366933,58.6166471277843,40.06098972715094,-37.17482987872965,21.191046365665837
104371, ,201433,BD+29  4324 ,29562.0,8094.0,317.1619583333333,30.20569444444444,5.6,,V389,Cyg,HD 201433,21 08 38.87,+30 12 20.5,5.6,317.16196997,30.20568797,7.35,25.35,-20.78,0.7,-0.048,P,317.16204126,30.20563746,136.0544217687075,86.2200738111171,-79.94706337838416,-68.44977437505177
104382,M,177482,CP-89    47 ,28194.0,7228.0,317.1917083333333,-88.95649999999999,5.45,,sig,Oct,HD 177482,21 08 46.01,-88 57 23.4,5.45,317.19172547,-88.9565112,12.07,25.96,5.02,0.48,0.283,P,317.19519016,-88.956499,82.8500414250207,1.1069207533280232,-1.025317448609996,82.83630130989114
104452, ,201352,BD-21  5940 ,29567.0,8091.0,317.38720833333326,-20.55633333333333,6.25,27.0, ,Cap,HD 201352,21 09 32.93,-20 33 22.8,6.25,317.38718774,-20.5563314,18.57,118.49,-135.59,1.03,0.385, ,317.38749532,-20.55666096,53.85029617662897,37.10750502159986,-34.13739277494515,18.90835487057839
104459,M,201381,BD-11  5538 ,29571.0,8093.0,317.39829166666664,-11.371666666666664,4.5,13.0,nu.,Aqr,HD 201381,21 09 35.59,-11 22 18.0,4.5,317.39830336,-11.37165474,19.93,92.31,-15.76,0.77,0.926, ,317.39853222,-11.37169305,50.17561465127948,36.20806978566379,-33.297019434743426,9.893254509639952
104521,M,201601,BD+09  4732 ,29591.0,8097.0,317.58529166666665,10.131944444444445,4.7,5.0,gam,Equ,HD 201601,21 10 20.47,+10 07 55.0,4.7,317.58529617,10.13194861,28.38,49.07,-151.85,0.9,0.262, ,317.58541733,10.13157953,35.236081747709655,25.608488128079387,-23.395821100456825,-6.198576268847056
104538, ,201616,BD+09  4735 ,29596.0,8098.0,317.6304583333333,10.048888888888888,6.07,6.0, ,Equ,HD 201616,21 10 31.31,+10 02 56.0,6.07,317.63047657,10.04887979,6.81,-0.23,17.23,1.06,0.022, ,317.630476,10.04892167,146.84287812041117,106.82521583493062,-97.44073913377294,-25.62238227742366
104732, ,202109,BD+29  4348 ,29661.0,8115.0,318.2340833333333,30.22708333333333,3.21,64.0,zet,Cyg,HD 202109,21 12 56.18,+30 13 37.5,3.21,318.23408977,30.22708128,21.62,6.87,-68.12,0.63,0.99, ,318.2341091,30.22691571,46.25346901017576,29.808569370663218,-26.620046422908082,-23.285311163732963
104750, ,201901,CD-28 17178 ,29652.0,8110.0,318.32195833333327,-27.61905555555555,5.41,3.0, ,PsA,HD 201901,21 13 17.27,-27 37 08.6,5.41,318.32194676,-27.61905854,8.33,98.92,-112.77,0.88,1.425, ,318.32221811,-27.61933263,120.04801920768307,79.44588168302347,-70.72910023948002,55.65315066201435
104755, ,201371,CP-70  2835 ,29606.0,8092.0,318.3351666666666,-70.12622222222221,5.06,,omi,Pav,HD 201371,21 13 20.44,-70 07 34.4,5.06,318.33516015,-70.12621725,3.67,41.42,-20.34,0.62,1.578,P,318.33545629,-70.12626669,272.47956403269757,69.19830803722716,-61.577297656769964,256.2517188108667
104858, ,202275,BD+09  4746 ,29697.0,8123.0,318.6199583333333,10.00772222222222,4.47,7.0,del,Equ,HD 202275,21 14 28.79,+10 00 27.8,4.47,318.61995883,10.00771855,54.11,42.32,-303.43,0.85,0.529, ,318.62006328,10.00698105,18.48087229717243,13.655968309973701,-12.03090394475487,-3.2116227445749232
104887, ,202444,BD+37  4240 ,29723.0,8130.0,318.6972916666666,38.04433333333333,3.74,65.0,tau,Cyg,HD 202444,21 14 47.35,+38 02 39.6,3.74,318.69727757,38.04432043,47.8,195.74,410.02,0.61,0.393, ,318.69788169,38.045317,20.92050209205021,12.377020600528066,-10.874514924239314,-12.892699251905224
104963, ,202320,BD-21  5974 ,29722.0,8127.0,318.90787499999993,-20.65169444444444,5.17,28.0,phi,Cap,HD 202320,21 15 37.89,-20 39 06.1,5.17,318.90787714,-20.65169052,4.72,15.39,-2.24,0.82,1.161, ,318.90791711,-20.65169596,211.86440677966104,149.4121265480153,-130.3043459382665,74.72162157032
104974, ,202369,BD-15  5935 ,29727.0,8128.0,318.93679166666664,-15.171499999999998,5.31,29.0, ,Cap,HD 202369,21 15 44.83,-15 10 17.4,5.31,318.93678169,-15.17151251,5.19,24.79,5.06,0.92,1.639, ,318.93684412,-15.17150021,192.67822736030828,140.21320869238968,-122.15731302366338,50.42565102934968
104987,M,202447,BD+04  4635A,29735.0,8131.0,318.9558333333333,5.248083333333333,3.92,8.0,alf,Equ,HD 202447,21 15 49.40,+05 14 53.1,3.92,318.95581976,5.2480739,17.51,59.63,-94.33,0.89,0.549,G,318.9559653,5.24784463,57.110222729868646,42.89217588609905,-37.343687001298726,-5.22377537420797
105102, ,202850,BD+38  4431 ,29786.0,8143.0,319.3539583333333,39.39469444444444,4.22,67.0,sig,Cyg,HD 202850,21 17 24.95,+39 23 40.9,4.22,319.35396892,39.39469016,0.72,0.43,-3.61,0.58,0.098, ,319.35397027,39.39468139,1388.888888888889,814.3815762544,-699.1453869762299,-881.4707719523484
105138, ,202904,BD+34  4371 ,29802.0,8146.0,319.4794583333333,34.89688888888888,4.41,66.0,ups,Cyg,HD 202904,21 17 55.07,+34 53 48.8,4.41,319.47944955,34.8968812,3.62,11.96,6.85,0.56,-0.103, ,319.47948499,34.89689785,276.24309392265195,172.23231776972534,-147.20712022793572,-158.0390439411272
105140,X,202627,CD-32 16498 ,29774.0,8135.0,319.48437499999994,-32.17247222222222,4.71,,eps,Mic,HD 202627,21 17 56.25,-32 10 20.9,4.71,319.48436063,-32.17248551,19.76,55.46,-22.12,0.88,0.07, ,319.48451988,-32.17253927,50.60728744939271,32.56553637654224,-27.828958268164467,26.946845180880175
105143, ,202671,BD-18  5903 ,29781.0,8137.0,319.48866666666663,-17.985138888888887,5.4,30.0, ,Cap,HD 202671,21 17 57.28,-17 59 06.5,5.4,319.48865236,-17.98513635,5.63,15.57,-0.68,0.95,-0.118, ,319.48869215,-17.985138,177.61989342806396,128.44187770360762,-109.74367342443011,54.84374838284064
105164, ,202753,BD-05  5512 ,29793.0,8141.0,319.546125,-4.519499999999999,5.83,15.0, ,Aqr,HD 202753,21 18 11.07,-04 31 10.2,5.83,319.54610828,-4.51951158,3.33,11.82,13.69,0.86,-0.13, ,319.5461371,-4.51947831,300.3003003003003,227.7965449799838,-194.23969337919547,23.66317754632463
105168, ,202723,BD-18  5904 ,29788.0,8139.0,319.5652916666666,-17.462166666666665,7.18,31.0, ,Cap,HD 202723,21 18 15.64,-17 27 44.2,7.07,319.56515251,-17.46227233,9.65,38.58,2.62,0.98,0.339, ,319.56525081,-17.46226596,103.62694300518135,75.24024783064942,-64.11310255230127,31.095956394677028
105186,M,203064,BD+43  3877 ,29823.0,8154.0,319.61324999999994,43.94597222222222,5.04,68.0,A,Cyg,HD 203064,21 18 27.18,+43 56 45.5,5.04,319.61325695,43.9459669,-0.05,4.52,-9.07,0.55,-0.061, ,319.61327221,43.94594485,-20000.0,-10968.226109578345,9330.319286413902,13879.595023729498
105199,M,203280,BD+61  2111 ,29848.0,8162.0,319.6440833333333,62.585444444444434,2.45,5.0,alf,Cep,HD 203280,21 18 34.58,+62 35 07.6,2.45,319.64408982,62.58545529,66.84,149.91,48.27,0.49,0.257, ,319.64488119,62.58557261,14.961101137043688,5.249267004959267,-4.460516818379396,-13.280946233474873
105268, ,203467,BD+64  1527 ,29875.0,8171.0,319.84254166666665,64.87183333333333,5.19,6.0, ,Cep,HD 203467,21 19 22.21,+64 52 18.6,5.19,319.84255444,64.87184231,3.02,5.08,5.31,0.5,-0.045, ,319.84258352,64.87185522,331.1258278145695,107.46531166771022,-90.67854059625486,-299.78813003416127
105319, ,202730,CP-53 10037 ,29819.0,8140.0,319.9661666666666,-53.44927777777777,4.39,,the,Ind,HD 202730,21 19 51.88,-53 26 57.4,4.39,319.96618253,-53.44926434,33.58,107.37,-67.12,0.76,0.191, ,319.96662074,-53.44942748,29.779630732578916,13.578901932230261,-11.407722410583958,23.922869775315263
105382,X,203006,CD-41 14475 ,29854.0,8151.0,320.18991666666665,-40.80949999999999,4.8,,the01,Mic,HD 203006,21 20 45.58,-40 48 34.2,4.8,320.18993153,-40.80950852,17.49,76.18,17.66,0.89,0.029,P,320.19017616,-40.8094656,57.17552887364209,33.24289941114284,-27.706852511579697,37.366844456321026
105411, ,203344,BD+23  4294 ,29884.0,8165.0,320.2676666666666,23.85625,5.58,34.0, ,Vul,HD 203344,21 21 04.24,+23 51 22.5,5.58,320.26766229,23.85625829,11.63,243.57,-120.04,0.73,1.057, ,320.2683096,23.85596652,85.98452278589853,60.4758912957297,-50.26573024627823,-34.7758694142099
105412, ,203222,BD-05  5524 ,29877.0,8160.0,320.26804166666665,-4.560138888888888,5.87,16.0, ,Aqr,HD 203222,21 21 04.33,-04 33 36.5,5.87,320.26802428,-4.56015214,9.69,-12.89,11.04,0.86,0.912, ,320.26799285,-4.56012531,103.19917440660475,79.11338353577351,-65.75577413446867,8.204895593678648
105413, ,203291,BD+06  4802 ,29880.0,8163.0,320.27,7.354555555555555,5.81,9.0, ,Equ,HD 203291,21 21 04.80,+07 21 16.4,5.81,320.2700023,7.3545461,3.08,41.25,-17.88,0.84,1.663, ,320.27010339,7.35450264,324.67532467532465,247.6421746650608,-205.81562779160586,-41.56136591756973
105502, ,203504,BD+19  4691 ,29914.0,8173.0,320.521375,19.80436111111111,4.08,1.0, ,Peg,HD 203504,21 22 05.13,+19 48 15.7,4.08,320.52139118,19.80435581,21.19,105.94,62.61,0.87,1.108, ,320.52166486,19.80450799,47.19207173194903,34.27135661570727,-28.2296593583117,-15.98912388425723
105515,M,203387,BD-17  6245 ,29903.0,8167.0,320.5615833333333,-16.834555555555553,4.28,32.0,iot,Cap,HD 203387,21 22 14.78,-16 50 04.4,4.28,320.56157261,-16.83455521,15.13,30.83,5.26,0.8,0.888,P,320.5616509,-16.83454243,66.09385327164573,48.857274814513104,-40.18670959673573,19.14138212827397
105570, ,203562,BD+06  4811 ,29931.0,8178.0,320.72324999999995,6.81111111111111,5.16,10.0,bet,Equ,HD 203562,21 22 53.58,+06 48 40.0,5.16,320.72325739,6.81111338,9.06,52.66,11.15,0.88,0.064, ,320.72338629,6.81114048,110.37527593818984,84.83818939050026,-69.38178292347737,-13.090124435337687
105574, ,203525,BD-09  5728 ,29925.0,8175.0,320.7344583333333,-9.319277777777776,5.99,17.0, ,Aqr,HD 203525,21 22 56.27,-09 19 09.4,5.99,320.73446434,-9.31927297,4.53,-27.44,-23.4,1.08,1.516, ,320.73439675,-9.31932984,220.7505518763797,168.65392311415425,-137.8723385718689,35.7474282802986
105665, ,203638,BD-21  6007 ,29953.0,8183.0,321.04,-20.851555555555557,5.38,33.0, ,Cap,HD 203638,21 24 09.60,-20 51 05.6,5.38,321.03999238,-20.85156019,14.31,-7.69,-126.94,0.91,1.176, ,321.03997238,-20.85186872,69.88120195667365,50.779719080170075,-41.06194099052605,24.87407323176036
105668, ,203705,BD-13  5923 ,29957.0,8187.0,321.0476666666666,-12.878138888888888,5.48,18.0, ,Aqr,HD 203705,21 24 11.44,-12 52 41.3,5.48,321.04766053,-12.8781302,20.8,91.67,8.96,0.91,0.297, ,321.04788909,-12.87810842,48.07692307692308,36.447499688041844,-29.46443119251707,10.71529717441359
105678, ,203133,CP-70  2844 ,29915.0,8156.0,321.06970833333327,-69.7338611111111,6.28,,Y,Pav,HD 203133,21 24 16.73,-69 44 01.9,6.28,321.06972656,-69.73386384,2.76,9.39,-7.43,0.71,2.607, ,321.06979245,-69.7338819,362.3188405797102,97.62820505707376,-78.8612878046056,339.8890599918723
105696, ,203585,CD-41 14503 ,29950.0,8180.0,321.1033333333333,-41.00669444444444,5.76,,the02,Mic,HD 203585,21 24 24.80,-41 00 24.1,5.76,321.10332831,-41.00669489,7.04,26.4,-0.23,1.11,-0.036, ,321.10341334,-41.00669545,142.04545454545453,83.42549272661256,-67.30787339367068,93.2027279620522
105729, ,203843,BD-04  5444 ,29976.0,8192.0,321.21533333333326,-3.3982222222222216,6.38,20.0, ,Aqr,HD 203843,21 24 51.68,-03 23 53.6,6.38,321.21532853,-3.3982351,14.03,-6.64,-50.25,0.89,0.334, ,321.21531236,-3.39835724,71.27583749109053,55.46222358901956,-44.568340249953906,4.224903783790401
105761, ,203875,BD-10  5668 ,29988.0,8195.0,321.30425,-9.748138888888889,5.71,19.0, ,Aqr,HD 203875,21 25 13.02,-09 44 53.3,5.71,321.30423875,-9.74814011,11.82,16.65,-169.45,1.08,0.208, ,321.30427981,-9.74855197,84.60236886632825,65.07681183155273,-52.128432483389375,14.324660779915932
105767, ,203926,BD-04  5446 ,29993.0,8199.0,321.3206666666666,-3.5565833333333328,5.48,21.0, ,Aqr,HD 203926,21 25 16.96,-03 33 23.7,5.48,321.3206872,-3.55657786,7.99,-12.39,-69.77,0.84,1.451, ,321.32065703,-3.55674744,125.15644555694617,97.51593950028374,-78.06726560163192,7.763984113204373
105811, ,204172,BD+36  4557 ,30016.0,8209.0,321.4459166666666,36.66741666666666,5.93,69.0, ,Cyg,HD 204172,21 25 47.02,+36 40 02.7,5.93,321.4459174,36.66740768,1.18,6.91,-8.89,0.58,0.033,P,321.44593834,36.66738607,847.4576271186442,531.5851050822451,-423.6617670952692,-506.07550120310617
105841, ,203760,CP-55  9586 ,29994.0,8188.0,321.5643333333333,-54.66055555555555,6.1,,gam,Ind,HD 203760,21 26 15.44,-54 39 38.0,6.1,321.56432591,-54.66055359,15.68,1.24,38.69,0.77,0.366, ,321.56433112,-54.66045955,63.775510204081634,28.895389942211686,-22.93150539570303,52.024207847552034
105858,M,203608,CP-65  3918 ,29979.0,8181.0,321.610375,-65.36813888888888,4.21,,gam,Pav,HD 203608,21 26 26.49,-65 22 05.3,4.21,321.61038385,-65.36814438,108.5,81.08,800.68,0.59,0.494, ,321.61085665,-65.36619828,9.216589861751153,3.010871876704154,-2.385500072823401,8.377921497863637
105881, ,204075,CD-22 15388 ,30020.0,8204.0,321.6667916666666,-22.411388888888887,3.77,34.0,zet,Cap,HD 204075,21 26 40.03,-22 24 41.0,3.77,321.66678212,-22.41137838,8.19,-2.61,18.88,0.9,1.002, ,321.66677526,-22.41133249,122.1001221001221,88.54337135442533,-70.01070685494716,46.551177554683946
105928, ,204139,BD-21  6020 ,30027.0,8207.0,321.81179166666664,-21.19613888888889,5.78,35.0, ,Cap,HD 204139,21 27 14.83,-21 11 46.1,5.78,321.81181113,-21.19612774,7.05,-24.64,-33.95,0.84,1.44, ,321.8117469,-21.19621026,141.84397163120568,103.94480569181106,-81.7618627125509,51.285353304622035
105942, ,204403,BD+36  4568 ,30044.0,8215.0,321.83899999999994,37.11680555555555,5.3,70.0, ,Cyg,HD 204403,21 27 21.36,+37 07 00.5,5.3,321.83901766,37.11679196,1.84,2.49,2.66,0.56,-0.14, ,321.83902525,37.11679843,543.4782608695652,340.7517794324591,-267.76983837817505,-327.9575559525134
105966, ,204414,BD+26  4164 ,30048.0,8217.0,321.9167916666666,27.60855555555555,5.39,35.0, ,Vul,HD 204414,21 27 40.03,+27 36 30.8,5.39,321.91679163,27.60854356,17.96,41.75,20.44,0.71,0.049, ,321.91690615,27.60859324,55.67928730512249,38.835768291891526,-30.432757133962358,-25.803360812307975
105972, ,204770,BD+66  1405 ,30081.0,8227.0,321.9423333333333,66.80913888888888,5.42,7.0, ,Cep,HD 204770,21 27 46.16,+66 48 32.9,5.42,321.94232234,66.80914613,4.23,-10.22,-20.72,0.48,-0.099, ,321.94225926,66.80909577,236.40661938534276,73.3027799728345,-57.38931338709014,-217.3045302022461
106032,M,205021,BD+69  1173 ,30118.0,8238.0,322.1649166666666,70.56069444444444,3.23,8.0,bet,Cep,HD 205021,21 28 39.58,+70 33 38.5,3.23,322.16489595,70.56069481,5.48,12.6,8.73,0.47,-0.201,P,322.16498797,70.56071603,182.4817518248175,47.96442514614864,-37.252084805295034,-172.079301042028
106039, ,204381,BD-22  5692 ,30059.0,8213.0,322.18049999999994,-21.807166666666664,4.5,36.0,b,Cap,HD 204381,21 28 43.32,-21 48 25.8,4.5,322.18048346,-21.80716659,18.18,133.97,-5.47,0.89,0.889, ,322.18083418,-21.80717988,55.00550055005501,40.341986192533504,-31.314448916162878,20.433661685575686
106044, ,203881,CP-70  2850 ,30026.0,8196.0,322.18662499999994,-69.50527777777776,5.47,,SX,Pav,HD 203881,21 28 44.79,-69 30 19.0,5.47,322.18661378,-69.5052732,8.23,82.31,-46.41,0.64,1.553, ,322.18718518,-69.505386,121.5066828675577,33.608728996691354,-26.08217079725196,113.81584987692696
106067, ,204394,CD-31 18291 ,30067.0,8214.0,322.26554166666665,-31.23852777777777,6.52,5.0, ,PsA,HD 204394,21 29 03.73,-31 14 18.7,6.52,322.26554098,-31.23853096,8.65,16.4,-11.5,0.85,0.036, ,322.2655876,-31.23855891,115.60693641618498,78.17271496340703,-60.493873051355386,59.953996580980764
106093, ,204771,BD+45  3558 ,30108.0,8228.0,322.36212499999993,46.54033333333333,5.22,71.0,g,Cyg,HD 204771,21 29 26.91,+46 32 25.2,5.22,322.36213795,46.54033179,14.58,43.33,104.05,0.54,0.965, ,322.36229106,46.54058469,68.58710562414267,37.358981687227185,-28.80965109454535,-49.78455130862673
106140, ,204724,BD+23  4325 ,30109.0,8225.0,322.487,23.63883333333333,4.52,2.0, ,Peg,HD 204724,21 29 56.88,+23 38 19.8,4.52,322.48699859,23.63882922,7.37,24.39,3.52,0.64,1.618, ,322.4870633,23.63883778,135.68521031207598,98.59666770430275,-75.69143288114925,-54.40570193865778
106278,M,204867,BD-06  5770 ,30137.0,8232.0,322.88966666666664,-5.571166666666666,2.9,22.0,bet,Aqr,HD 204867,21 31 33.52,-05 34 16.2,2.9,322.88966951,-5.57115593,5.33,22.79,-6.7,0.94,0.828, ,322.88972517,-5.57117221,187.6172607879925,148.91335054672294,-112.6645063342288,18.214268774862337
106327, ,204783,CD-41 14550 ,30138.0,8229.0,323.02441666666664,-41.179333333333325,5.29,,ksi,Gru,HD 204783,21 32 05.86,-41 10 45.6,5.29,323.02442135,-41.1793364,8.51,19.29,10.69,0.93,1.109, ,323.02448364,-41.17931042,117.50881316098707,70.65663304762661,-53.19639873385312,77.36992011515662
106340, ,204854,CD-34 15110 ,30142.0,8230.0,323.0607499999999,-33.94461111111111,5.97,6.0, ,PsA,HD 204854,21 32 14.58,-33 56 40.6,5.97,323.06072952,-33.94461293,7.92,-5.81,-4.04,0.9,0.051, ,323.0607125,-33.94462275,126.26262626262627,83.71960123358797,-62.948183093719244,70.50393893410677
106481, ,205435,BD+44  3865 ,30207.0,8252.0,323.4952916666666,45.59205555555555,3.98,73.0,rho,Cyg,HD 205435,21 33 58.87,+45 35 31.4,3.98,323.49530361,45.59206564,26.2,-24.48,-93.88,0.51,0.885, ,323.49521858,45.59183746,38.16793893129771,21.468496177765406,-15.888581841051606,-27.266246555196204
106551, ,205512,BD+37  4359 ,30219.0,8255.0,323.6936666666666,38.53383333333333,4.87,72.0, ,Cyg,HD 205512,21 34 46.48,+38 32 01.8,4.87,323.69365589,38.53382684,12.76,116.8,93.3,0.53,1.085, ,323.69401881,38.53405361,78.36990595611285,49.40270278331176,-36.29830118191071,-48.82262230340595
106559, ,205289,BD-20  6237 ,30204.0,8245.0,323.71279166666665,-20.084388888888885,5.7,37.0, ,Cap,HD 205289,21 34 51.07,-20 05 03.8,5.7,323.71278777,-20.08438179,36.86,-28.98,44.4,0.91,0.423, ,323.71271277,-20.08427387,27.12967986977754,20.538311643528427,-15.079831394724675,9.316435465165501
106642, ,205730,BD+44  3877 ,30250.0,8262.0,324.01016666666663,45.37458333333333,5.96,,W,Cyg,HD 205730,21 36 02.44,+45 22 28.5,5.96,324.0101756,45.37458683,5.28,64.44,1.85,0.63,1.341,P,324.01039856,45.37459133,189.3939393939394,107.64819848725271,-78.1818138501907,-134.7944124387149
